Time,ActiveClones,CumulativeDrivers,CumulativePassengers
85.4786,5,165,690
85.4816,5,165,690
85.4846,4,165,690
85.4951,4,165,690
85.4991,4,165,690
85.5011,4,165,690
85.5018,4,165,690
85.5032,4,165,690
85.5036,4,165,690
85.5047,4,165,690
85.508,4,165,690
85.5081,4,165,690
85.5158,4,165,690
85.5185,4,165,690
85.5186,4,165,690
85.5204,4,165,690
85.5219,4,165,690
85.523,4,165,690
85.5305,4,165,690
85.5305,4,165,690
85.535,4,165,690
85.5393,4,165,690
85.5405,4,165,690
85.5469,4,165,690
85.5492,4,165,690
85.5501,4,165,690
85.5505,4,165,690
85.5588,4,165,690
85.5589,4,165,690
85.5631,4,165,690
85.5781,4,165,690
85.5799,4,165,690
85.5812,4,165,690
85.5858,4,165,690
85.5863,4,165,690
85.5893,4,165,690
85.5895,4,165,690
85.5962,4,165,690
85.5966,4,165,690
85.6037,4,165,690
85.6047,4,165,690
85.6088,4,165,690
85.6089,4,165,690
85.6119,4,165,690
85.6147,4,165,690
85.6185,4,165,690
85.6265,4,165,690
85.6295,4,165,690
85.6365,4,165,690
85.6553,4,165,690
85.6566,4,165,690
85.6652,4,165,690
85.6676,4,165,690
85.6683,4,165,690
85.6719,4,165,690
85.6789,4,165,690
85.6829,4,165,690
85.683,4,165,690
85.6853,4,165,690
85.6861,4,165,690
85.6947,4,165,690
85.6977,4,165,690
85.7018,4,165,690
85.7055,4,165,690
85.7059,4,165,690
85.7063,4,165,690
85.7079,4,165,690
85.7101,4,165,690
85.7108,4,165,690
85.7135,4,165,690
85.7163,4,165,690
85.7214,4,165,690
85.7249,4,165,690
85.7285,5,165,691
85.7285,5,165,691
85.7293,5,165,691
85.7296,5,165,691
85.732,5,165,691
85.733,5,165,691
85.7338,5,165,691
85.7339,4,165,691
85.7348,4,165,691
85.7369,4,165,691
85.7394,4,165,691
85.7394,4,165,691
85.7444,4,165,691
85.746,4,165,691
85.7462,4,165,691
85.7515,4,165,691
85.7525,4,165,691
85.7532,4,165,691
85.7618,4,165,691
85.7652,4,165,691
85.7653,4,165,691
85.7657,4,165,691
85.7681,4,165,691
85.7728,4,165,691
85.778,4,165,691
85.7852,4,165,691
85.7916,4,165,691
85.7955,4,165,691
85.7967,5,165,692
85.8066,5,165,692
85.8147,4,165,692
85.8158,4,165,692
85.8179,4,165,692
85.8226,4,165,692
85.8232,4,165,692
85.8248,4,165,692
85.8272,4,165,692
85.8285,4,165,692
85.8334,4,165,692
85.8335,4,165,692
85.8488,4,165,692
85.8538,4,165,692
85.8566,4,165,692
85.86,4,165,692
85.8628,4,165,692
85.8628,3,165,692
85.8681,3,165,692
85.8696,3,165,692
85.8717,3,165,692
85.8724,3,165,692
85.8756,3,165,692
85.8774,3,165,692
85.8789,3,165,692
85.8805,3,165,692
85.8814,3,165,692
85.8819,3,165,692
85.8861,3,165,692
85.8864,3,165,692
85.8866,3,165,692
85.8922,3,165,692
85.8979,3,165,692
85.9036,3,165,692
85.9094,3,165,692
85.9097,3,165,692
85.912,3,165,692
85.9137,3,165,692
85.924,3,165,692
85.9244,3,165,692
85.925,3,165,692
85.9264,3,165,692
85.9285,3,165,692
85.932,3,165,692
85.9325,3,165,692
85.936,3,165,692
85.9362,3,165,692
85.9372,3,165,692
85.9437,2,165,692
85.9466,2,165,692
85.9477,2,165,692
85.9481,2,165,692
85.9547,2,165,692
85.9583,2,165,692
85.9673,2,165,692
85.9714,2,165,692
85.972,2,165,692
85.9748,2,165,692
85.976,2,165,692
85.9833,2,165,692
85.9839,2,165,692
85.9862,2,165,692
85.9871,2,165,692
85.9894,2,165,692
85.9929,2,165,692
85.9944,2,165,692
85.9957,2,165,692
85.9967,2,165,692
86.0011,2,165,692
86.0037,2,165,692
86.0179,2,165,692
86.0189,2,165,692
86.0242,2,165,692
86.0262,2,165,692
86.0266,2,165,692
86.0307,2,165,692
86.0313,2,165,692
86.0321,2,165,692
86.0343,2,165,692
86.0359,2,165,692
86.037,2,165,692
86.0405,2,165,692
86.05,2,165,692
86.0526,2,165,692
86.0582,2,165,692
86.0589,2,165,692
86.0592,2,165,692
86.0597,2,165,692
86.0636,2,165,692
86.0695,2,165,692
86.0735,2,165,692
86.075,2,165,692
86.0794,2,165,692
86.0817,2,165,692
86.0852,2,165,692
86.0861,2,165,692
86.0882,2,165,692
86.0884,2,165,692
86.0953,2,165,692
86.0963,2,165,692
86.098,2,165,692
86.0994,2,165,692
86.1015,2,165,692
86.1015,2,165,692
86.105,2,165,692
86.112,2,165,692
86.1122,2,165,692
86.1167,2,165,692
86.1194,2,165,692
86.121,2,165,692
86.1214,2,165,692
86.1246,2,165,692
86.1249,2,165,692
86.1255,2,165,692
86.1259,2,165,692
86.1351,2,165,692
86.1389,2,165,692
86.1435,2,165,692
86.1463,2,165,692
86.1496,2,165,692
86.1515,2,165,692
86.1561,2,165,692
86.1605,2,165,692
86.1615,2,165,692
86.1628,2,165,692
86.1642,2,165,692
86.1669,2,165,692
86.1688,2,165,692
86.173,2,165,692
86.1742,2,165,692
86.175,2,165,692
86.1755,3,165,693
86.1757,3,165,693
86.1768,3,165,693
86.1783,3,165,693
86.1788,3,165,693
86.1803,3,165,693
86.1803,3,165,693
86.1817,3,165,693
86.1882,3,165,693
86.1886,3,165,693
86.1918,3,165,693
86.1925,3,165,693
86.1947,3,165,693
86.1966,3,165,693
86.2034,3,165,693
86.21,3,165,693
86.2128,3,165,693
86.2135,3,165,693
86.2138,3,165,693
86.2142,3,165,693
86.2162,3,165,693
86.217,3,165,693
86.2202,3,165,693
86.2239,3,165,693
86.2248,3,165,693
86.2255,3,165,693
86.2292,3,165,693
86.2325,3,165,693
86.233,3,165,693
86.2333,3,165,693
86.2377,3,165,693
86.2379,3,165,693
86.2385,3,165,693
86.2395,4,166,693
86.24,4,166,693
86.2492,4,166,693
86.25,4,166,693
86.2508,4,166,693
86.2526,4,166,693
86.2526,4,166,693
86.2596,4,166,693
86.2604,4,166,693
86.272,4,166,693
86.2728,4,166,693
86.2795,4,166,693
86.2837,4,166,693
86.2888,4,166,693
86.2924,4,166,693
86.2963,4,166,693
86.301,4,166,693
86.301,4,166,693
86.3016,5,166,694
86.3021,5,166,694
86.3093,6,167,694
86.3153,6,167,694
86.3159,6,167,694
86.3173,6,167,694
86.3182,6,167,694
86.3186,6,167,694
86.3197,6,167,694
86.3217,6,167,694
86.3233,7,167,695
86.3293,7,167,695
86.33,7,167,695
86.3307,7,167,695
86.3406,7,167,695
86.3448,7,167,695
86.3482,7,167,696
86.3563,7,167,696
86.3593,7,167,696
86.361,7,167,696
86.3619,7,167,696
86.3628,6,167,696
86.3632,6,167,696
86.3658,6,167,696
86.3673,6,167,696
86.3759,6,167,696
86.3778,6,167,696
86.384,6,167,696
86.3876,6,167,696
86.3899,6,167,696
86.3907,6,167,696
86.3979,6,167,696
86.3981,6,167,696
86.4017,6,167,696
86.4058,6,167,696
86.4073,6,167,696
86.4127,6,167,696
86.414,6,167,696
86.42,6,167,696
86.4217,6,167,696
86.4298,6,167,696
86.4344,6,167,696
86.4365,6,167,696
86.4411,6,167,696
86.4413,6,167,696
86.4437,6,167,696
86.4444,6,167,696
86.4453,6,167,696
86.4493,6,168,696
86.4508,6,168,696
86.4521,6,168,696
86.454,6,168,696
86.4577,6,168,696
86.4605,6,168,696
86.4613,6,168,696
86.4666,6,168,696
86.4746,6,168,696
86.4809,6,168,696
86.4817,6,168,696
86.4892,5,168,696
86.4924,5,168,696
86.4951,5,168,696
86.4989,5,168,696
86.5,5,168,696
86.5085,5,168,696
86.5122,5,168,696
86.5125,5,168,696
86.5125,5,168,696
86.5131,5,168,696
86.5136,5,168,696
86.5148,5,168,696
86.5175,5,168,696
86.5202,5,168,696
86.5245,5,168,696
86.526,5,168,696
86.5275,5,168,696
86.5322,5,168,696
86.5322,5,168,696
86.5349,5,168,696
86.5391,5,168,696
86.5406,5,168,696
86.5416,5,168,696
86.5465,5,168,696
86.5473,5,168,696
86.5498,5,168,696
86.5515,5,168,696
86.5538,5,168,696
86.5539,5,168,696
86.5565,5,168,696
86.5633,5,168,696
86.5717,5,168,696
86.5729,5,168,696
86.5752,5,168,696
86.5758,5,168,696
86.5774,5,168,696
86.5829,5,168,696
86.5841,5,168,696
86.5843,5,168,696
86.591,5,168,696
86.5913,5,168,696
86.5924,5,168,696
86.5942,5,168,696
86.595,5,168,696
86.6019,5,168,696
86.6036,5,168,696
86.6056,5,168,696
86.6086,5,168,696
86.6093,5,168,696
86.6125,5,168,696
86.6173,5,168,696
86.6193,5,168,696
86.6311,5,168,696
86.6359,5,168,696
86.6364,5,168,696
86.6382,5,168,696
86.6383,5,168,696
86.6404,5,168,696
86.6409,5,168,696
86.6419,5,168,696
86.6459,5,168,696
86.6464,5,168,696
86.6465,5,168,696
86.6477,5,168,696
86.6498,5,168,696
86.6506,5,168,696
86.6524,5,168,696
86.6533,5,168,696
86.6555,5,168,696
86.6562,5,168,696
86.6584,5,168,696
86.659,5,168,696
86.6599,5,168,696
86.6619,5,168,696
86.6676,5,168,696
86.6695,5,168,696
86.6756,5,168,696
86.6824,5,168,696
86.6839,5,168,696
86.6869,5,168,696
86.6884,5,168,696
86.6894,5,168,696
86.6896,5,168,696
86.6901,5,168,696
86.6907,5,168,696
86.691,5,168,696
86.6958,5,168,696
86.7027,5,168,696
86.7043,5,168,696
86.7068,5,168,696
86.7096,5,168,696
86.7097,5,168,696
86.7113,5,168,696
86.7168,5,168,696
86.7177,5,168,696
86.7178,5,168,696
86.7182,5,168,696
86.7269,5,168,696
86.7293,5,168,696
86.7302,5,168,696
86.7314,5,168,696
86.732,5,168,696
86.7351,5,168,696
86.7392,5,168,696
86.7392,5,168,696
86.7447,5,168,696
86.751,5,168,696
86.7548,5,168,696
86.7597,5,168,696
86.7599,5,168,696
86.7609,5,168,696
86.7645,5,168,696
86.7754,5,168,696
86.7755,5,168,696
86.7831,5,168,696
86.7881,5,168,696
86.7922,5,168,696
86.8009,5,168,696
86.8022,5,168,696
86.8026,5,168,696
86.8028,5,168,696
86.8092,5,168,696
86.8106,5,168,696
86.8108,5,168,696
86.8144,5,168,696
86.821,5,168,696
86.8231,5,168,696
86.8317,5,168,696
86.8341,5,168,696
86.8364,5,168,696
86.8439,5,168,696
86.8456,5,168,696
86.8462,5,168,696
86.8522,5,168,696
86.8592,5,168,696
86.86,5,168,696
86.8643,5,168,696
86.8717,5,168,696
86.8723,5,168,696
86.8777,5,168,696
86.8792,5,168,696
86.8837,5,168,696
86.8867,5,168,696
86.8876,5,168,696
86.891,5,168,696
86.8922,5,168,696
86.8979,5,168,696
86.8991,5,168,696
86.9017,5,168,696
86.9054,5,168,696
86.9132,5,168,696
86.9166,5,168,696
86.9174,5,168,696
86.9239,5,168,696
86.9283,5,168,696
86.9316,5,168,696
86.9404,5,168,696
86.9424,5,168,696
86.9438,5,168,696
86.9465,5,168,696
86.9531,5,168,696
86.9545,5,168,696
86.9621,5,168,696
86.9695,4,168,696
86.9711,4,168,696
86.9738,4,168,696
86.9755,4,168,696
86.9767,4,168,696
86.9775,4,168,696
86.9796,4,168,696
86.9835,4,168,696
86.9852,4,168,696
86.9877,4,168,696
86.9882,4,168,696
86.9912,3,168,696
86.9946,3,168,696
86.9967,3,168,696
87.0001,3,168,696
87.0063,3,168,696
87.0071,3,168,696
87.0081,3,168,696
87.0092,3,168,696
87.0142,2,168,696
87.0175,2,168,696
87.0186,2,168,696
87.023,2,168,696
87.0261,2,168,696
87.0267,2,168,696
87.0278,2,168,696
87.0296,2,168,696
87.0342,2,168,696
87.0353,2,168,696
87.0402,2,168,696
87.0429,2,168,696
87.0517,2,168,696
87.0526,2,168,696
87.0556,2,168,696
87.0584,2,168,696
87.0588,2,168,696
87.0593,2,168,696
87.0599,2,168,696
87.0631,2,168,696
87.0736,2,168,696
87.0807,2,168,696
87.0814,2,168,696
87.0829,2,168,696
87.0831,2,168,696
87.0937,2,168,696
87.0977,2,168,696
87.0996,2,168,696
87.1013,2,168,696
87.109,2,168,696
87.1121,2,168,696
87.1145,2,168,696
87.1196,2,168,696
87.1202,2,168,696
87.1235,2,168,696
87.1237,2,168,696
87.1242,2,168,696
87.1247,2,168,696
87.1323,2,168,696
87.1354,2,168,696
87.138,2,168,696
87.1479,2,168,696
87.1489,2,168,696
87.1506,2,168,696
87.1506,2,168,696
87.1591,2,168,696
87.1624,2,168,696
87.1669,2,168,696
87.1695,2,168,696
87.1703,2,168,696
87.1715,2,168,696
87.1747,2,168,696
87.1765,2,168,696
87.1774,2,168,696
87.1777,2,168,696
87.1812,2,168,696
87.1822,2,168,696
87.1847,2,168,696
87.1889,2,168,696
87.189,2,168,696
87.1921,2,168,696
87.197,2,168,696
87.1984,2,168,696
87.201,2,168,696
87.2026,2,168,696
87.2046,2,168,696
87.208,2,168,696
87.2085,2,168,696
87.2085,2,168,696
87.2122,2,168,696
87.2142,2,168,696
87.2145,2,168,696
87.2161,2,168,696
87.2162,2,168,696
87.2199,2,168,696
87.2245,2,168,696
87.2261,2,168,696
87.2266,2,168,696
87.2275,2,168,696
87.2348,2,168,696
87.2396,2,168,696
87.2447,2,168,696
87.2454,2,168,696
87.2476,2,168,696
87.2491,2,168,696
87.2516,2,168,696
87.2529,2,168,696
87.2563,2,168,696
87.2575,2,168,696
87.2575,2,168,696
87.2665,2,168,696
87.2684,2,168,696
87.2686,2,168,696
87.2712,2,168,696
87.2815,2,168,696
87.2867,2,168,696
87.287,2,168,696
87.2884,2,168,696
87.2892,2,168,696
87.29,2,168,696
87.2976,2,168,696
87.3005,2,168,696
87.3012,2,168,696
87.3013,2,168,696
87.3038,2,168,696
87.304,2,168,696
87.3068,2,168,696
87.3085,2,168,696
87.3109,2,168,696
87.3116,2,168,696
87.3122,2,168,696
87.3167,2,168,696
87.3194,2,168,696
87.3207,2,168,696
87.3228,2,168,696
87.327,2,168,696
87.3309,2,168,696
87.3309,2,168,696
87.3339,2,168,696
87.3351,2,168,696
87.3358,2,168,696
87.3408,2,168,696
87.3432,2,168,696
87.3523,2,168,696
87.3525,2,168,696
87.3541,2,168,696
87.3541,2,168,696
87.359,1,168,696
87.3623,1,168,696
87.3665,1,168,696
87.3671,1,168,696
87.3694,1,168,696
87.3758,1,168,696
87.3766,1,168,696
87.3791,1,168,696
87.383,1,168,696
87.3849,1,168,696
87.3856,1,168,696
87.3904,1,168,696
87.3906,1,168,696
87.391,1,168,696
87.3925,1,168,696
87.3927,1,168,696
87.3962,1,168,696
87.3991,1,168,696
87.4036,1,168,696
87.4091,1,168,696
87.4092,1,168,696
87.4093,1,168,696
87.41,1,168,696
87.4122,1,168,696
87.4142,1,168,696
87.4142,1,168,696
87.4201,1,168,696
87.4214,1,168,696
87.4214,1,168,696
87.426,1,168,696
87.4345,1,168,696
87.4416,1,168,696
87.4427,1,168,696
87.4431,1,168,696
87.4435,1,168,696
87.4442,2,168,697
87.447,2,168,697
87.4475,2,168,697
87.4518,2,168,697
87.4542,2,168,697
87.4553,2,168,697
87.4559,1,168,697
87.4573,1,168,697
87.4596,1,168,697
87.46,1,168,697
87.4602,1,168,697
87.4615,1,168,697
87.4624,1,168,697
87.4643,1,168,697
87.4653,1,168,697
87.466,1,168,697
87.4711,1,168,697
87.4719,1,168,697
87.4729,1,168,697
87.4738,1,168,697
87.4796,1,168,697
87.4817,1,168,697
87.4817,1,168,697
87.4882,1,168,697
87.4898,1,168,697
87.5024,1,168,697
87.5025,1,168,697
87.5026,2,168,698
87.5046,2,168,698
87.5103,2,168,698
87.5205,2,168,698
87.522,2,168,698
87.5249,2,168,698
87.5251,2,168,698
87.5263,2,168,698
87.527,2,168,698
87.531,2,168,698
87.531,2,168,698
87.5416,2,168,698
87.5458,2,168,698
87.5502,2,168,698
87.5536,2,168,698
87.554,2,168,698
87.5578,2,168,698
87.5599,2,168,698
87.5623,1,168,698
87.5652,1,168,698
87.5672,1,168,698
87.5681,1,168,698
87.5684,1,168,698
87.5828,1,168,698
87.5857,1,168,698
87.589,1,168,698
87.5941,1,168,698
87.5958,1,168,698
87.5959,1,168,698
87.5973,1,168,698
87.6028,1,168,698
87.6034,1,168,698
87.6055,1,168,698
87.6058,1,168,698
87.6084,1,168,698
87.6094,1,168,698
87.6123,1,168,698
87.6127,1,168,698
87.617,1,168,698
87.622,1,168,698
87.6275,1,168,698
87.6311,1,168,698
87.6323,1,168,698
87.6339,1,168,698
87.6363,1,168,698
87.642,1,168,698
87.6482,1,168,698
87.6514,1,168,698
87.6532,1,168,698
87.6573,1,168,698
87.6588,1,168,698
87.6591,1,168,698
87.6651,1,168,698
87.6658,1,168,698
87.6659,1,168,698
87.6674,1,168,698
87.6695,2,168,699
87.6765,2,168,699
87.6766,2,168,699
87.6793,2,168,699
87.6843,2,168,699
87.689,2,168,699
87.691,2,168,699
87.6969,2,168,699
87.7047,2,168,699
87.7048,2,168,699
87.7049,2,168,699
87.707,2,168,699
87.7073,2,168,699
87.708,2,168,699
87.7143,2,168,699
87.7178,2,168,699
87.7202,2,168,699
87.7205,2,168,699
87.7208,2,168,699
87.7209,2,168,699
87.7224,2,168,699
87.7285,2,168,699
87.7297,2,168,699
87.7301,2,168,699
87.7314,2,168,699
87.7336,2,168,699
87.7409,2,168,699
87.742,2,168,699
87.7437,2,168,699
87.7447,2,168,699
87.7485,2,168,699
87.7512,2,168,699
87.7609,2,168,699
87.7639,2,168,699
87.7658,2,168,699
87.7676,2,168,699
87.7684,2,168,699
87.769,2,168,699
87.7806,2,168,699
87.7886,2,168,699
87.7974,2,168,699
87.8003,2,168,699
87.8039,2,168,699
87.8047,2,168,699
87.8075,2,168,699
87.8088,2,168,699
87.8098,2,168,699
87.8138,2,168,699
87.8141,2,168,699
87.8191,2,168,699
87.8201,2,168,699
87.8232,2,168,699
87.8238,2,168,699
87.8254,2,168,699
87.8292,2,168,699
87.8301,2,168,699
87.8311,2,168,699
87.8347,2,168,699
87.8396,2,168,699
87.8451,2,168,699
87.8461,2,168,699
87.8475,2,168,699
87.8486,2,168,699
87.8491,2,168,699
87.8508,2,168,699
87.8547,2,168,699
87.8549,2,168,699
87.8567,1,168,699
87.8616,1,168,699
87.8632,1,168,699
87.8654,1,168,699
87.866,1,168,699
87.8685,1,168,699
87.8708,1,168,699
87.871,1,168,699
87.8739,1,168,699
87.8741,1,168,699
87.8756,1,168,699
87.8769,1,168,699
87.8796,1,168,699
87.88,1,168,699
87.8817,1,168,699
87.8832,1,168,699
87.8863,1,168,699
87.8873,1,168,699
87.8897,1,168,699
87.8948,1,168,699
87.9027,1,168,699
87.9055,1,168,699
87.9058,1,168,699
87.9115,1,168,699
87.9153,1,168,699
87.9155,1,168,699
87.9162,1,168,699
87.9176,2,168,700
87.9231,2,168,700
87.9248,2,168,700
87.9251,2,168,700
87.9311,2,168,700
87.9394,2,168,700
87.9417,2,168,700
87.9429,3,168,701
87.9469,3,168,701
87.952,3,168,701
87.9534,3,168,701
87.9541,3,168,701
87.9554,3,168,701
87.9555,3,168,701
87.959,3,168,701
87.9595,3,168,701
87.9644,3,168,701
87.9651,3,168,701
87.9723,3,168,701
87.9731,3,168,701
87.9754,3,168,701
87.9761,3,168,701
87.9825,3,168,701
87.9854,3,168,701
87.9874,3,168,701
87.9931,3,168,701
87.9963,3,168,701
87.9965,3,168,701
87.9977,3,168,701
88.0006,3,168,701
88.0014,3,168,701
88.007,3,168,701
88.0077,3,168,701
88.009,3,168,701
88.0132,3,168,701
88.016,3,168,701
88.0173,3,168,701
88.018,3,168,701
88.0226,3,168,701
88.0236,3,168,701
88.0311,3,168,701
88.0325,3,168,701
88.037,3,168,701
88.0394,3,168,701
88.0411,3,168,701
88.0451,3,168,701
88.0467,3,168,701
88.0475,3,168,701
88.0484,3,168,701
88.0503,3,168,701
88.0551,3,168,701
88.0592,3,168,701
88.06,3,168,701
88.0609,3,168,701
88.0644,3,168,701
88.0716,3,168,701
88.0721,3,168,701
88.0741,3,168,701
88.0748,3,168,701
88.0751,3,168,701
88.0769,3,168,701
88.0834,3,168,701
88.0864,3,168,701
88.0868,3,168,701
88.0871,3,168,701
88.0898,3,168,701
88.0906,3,168,701
88.0917,4,169,701
88.0947,4,169,701
88.0963,4,169,701
88.1001,4,169,701
88.1017,4,169,701
88.1024,4,169,701
88.1063,4,169,701
88.1087,4,169,701
88.1136,4,169,701
88.1141,4,169,701
88.1146,4,169,701
88.1167,4,169,701
88.119,4,169,701
88.1197,4,169,701
88.1227,4,169,701
88.124,4,169,701
88.133,4,169,701
88.1346,4,169,701
88.1388,4,169,701
88.1455,4,169,701
88.1463,4,169,701
88.1466,4,169,701
88.1482,4,169,701
88.1483,4,169,701
88.1502,4,169,701
88.1507,4,169,701
88.1515,4,169,701
88.1532,4,169,701
88.1538,4,169,701
88.1567,4,169,701
88.1579,4,169,701
88.1614,4,169,701
88.1733,4,169,701
88.1749,4,169,701
88.1816,4,169,701
88.1834,4,169,701
88.1854,4,169,701
88.1872,4,169,701
88.1909,4,169,701
88.1927,4,169,701
88.1944,4,169,701
88.1982,4,169,701
88.1992,4,169,701
88.1995,4,169,701
88.2002,4,169,701
88.2043,4,169,701
88.2053,4,169,701
88.2074,4,169,701
88.2104,4,169,701
88.2111,4,169,701
88.2115,4,169,701
88.2143,4,169,701
88.2145,5,169,702
88.2147,5,169,702
88.215,5,169,702
88.216,5,169,702
88.2164,5,169,702
88.219,5,169,702
88.2197,5,169,702
88.2227,5,169,702
88.2284,5,169,702
88.2336,5,169,702
88.237,5,169,702
88.2392,5,169,702
88.2443,6,170,702
88.2518,5,170,702
88.254,5,170,702
88.2551,5,171,702
88.2583,5,171,702
88.2632,5,171,702
88.2633,5,171,702
88.265,5,171,702
88.2722,5,171,702
88.2771,5,171,702
88.2772,5,171,702
88.2809,5,171,702
88.2905,5,171,702
88.2922,5,171,702
88.2983,5,171,702
88.306,5,171,702
88.3084,5,171,702
88.316,4,171,702
88.3174,4,171,702
88.3198,5,172,702
88.3215,5,172,702
88.3236,5,172,702
88.3242,5,172,702
88.3248,5,172,702
88.3248,5,172,702
88.3284,6,172,703
88.3359,5,172,703
88.3369,5,172,703
88.337,5,172,703
88.347,5,172,703
88.349,5,172,703
88.352,5,172,703
88.3524,5,172,703
88.3571,5,172,703
88.3584,5,172,703
88.3614,5,172,703
88.3643,5,172,703
88.3649,5,172,703
88.3683,5,172,703
88.3701,5,172,703
88.3781,5,172,703
88.3782,5,172,703
88.3788,5,172,703
88.3814,5,172,703
88.3841,5,172,703
88.3849,5,172,703
88.3865,5,172,703
88.3873,5,172,703
88.3881,5,172,703
88.3906,5,172,703
88.3911,5,172,703
88.3956,5,172,703
88.3996,5,172,703
88.4007,5,172,703
88.4061,5,172,703
88.4076,5,172,703
88.4081,5,172,703
88.4083,5,172,703
88.4114,5,172,703
88.4136,5,172,703
88.4147,5,172,703
88.4156,5,172,703
88.4176,5,172,703
88.4177,5,172,703
88.4202,5,172,703
88.422,5,172,703
88.4222,5,172,703
88.423,5,172,703
88.4243,5,172,703
88.4278,5,172,703
88.4317,5,172,703
88.4325,5,172,703
88.4328,5,172,703
88.4329,5,172,703
88.4331,6,172,704
88.434,6,172,704
88.436,6,172,704
88.4367,6,172,704
88.4388,6,172,704
88.4509,6,172,704
88.4549,6,172,704
88.4585,6,172,704
88.4605,6,172,704
88.4627,6,172,704
88.4641,6,172,704
88.4643,6,172,704
88.4708,6,172,704
88.4724,6,172,704
88.4777,6,172,704
88.4778,6,172,704
88.4789,6,172,704
88.4821,6,172,704
88.4949,6,172,704
88.4967,6,172,704
88.5041,6,172,704
88.5091,6,172,704
88.512,6,172,704
88.5133,6,172,704
88.5137,6,172,704
88.5174,6,172,704
88.518,6,172,704
88.5194,6,172,704
88.5198,6,172,704
88.5202,6,172,704
88.5298,7,173,704
88.5321,7,173,704
88.5372,7,173,704
88.5387,7,173,704
88.5392,7,173,704
88.5485,7,173,704
88.5495,7,173,704
88.56,7,173,704
88.5606,7,173,704
88.5634,7,173,704
88.5641,7,173,704
88.5642,7,173,704
88.5675,7,173,704
88.5681,7,173,704
88.5689,7,173,704
88.5699,7,173,704
88.5703,7,173,704
88.5712,7,173,704
88.5713,7,173,704
88.5714,7,173,704
88.5741,7,173,704
88.5785,7,173,704
88.5788,7,173,704
88.5832,7,173,704
88.5855,7,173,704
88.5931,7,173,704
88.5938,7,173,704
88.595,7,173,704
88.5994,7,173,704
88.6026,7,173,704
88.6036,7,173,704
88.6067,7,173,704
88.6075,7,173,704
88.6086,7,173,704
88.6135,7,173,704
88.6157,7,173,704
88.6175,7,173,704
88.6226,6,173,704
88.6261,6,173,704
88.6266,6,173,704
88.6293,6,173,704
88.6316,6,173,704
88.6339,6,173,704
88.6353,6,173,704
88.6368,6,173,704
88.6379,6,173,704
88.6408,6,173,704
88.6427,6,173,704
88.6448,6,173,704
88.65,5,173,704
88.6502,5,173,704
88.6506,5,173,704
88.6539,5,173,704
88.6568,6,173,705
88.6569,6,173,705
88.6569,6,173,705
88.6571,6,173,705
88.6596,6,173,705
88.6609,6,173,705
88.6649,6,173,705
88.6652,6,173,705
88.6662,6,173,705
88.6718,6,173,705
88.6788,6,173,705
88.684,6,173,705
88.6849,6,173,705
88.6861,6,173,705
88.6869,6,173,705
88.6992,6,173,705
88.6995,6,173,705
88.7045,6,173,705
88.7072,6,173,705
88.7132,6,173,705
88.7143,7,173,706
88.7154,7,173,706
88.7177,7,173,706
88.7232,7,173,706
88.7246,7,173,706
88.7404,7,173,706
88.7407,7,173,706
88.7422,7,173,706
88.7432,7,173,706
88.7443,7,173,706
88.7486,7,173,706
88.7532,7,173,706
88.7637,7,173,706
88.765,7,173,706
88.7707,7,173,706
88.7709,7,173,706
88.7739,8,173,707
88.7757,8,173,707
88.7791,8,173,707
88.7803,7,173,707
88.7815,7,173,707
88.785,7,173,707
88.7859,7,173,707
88.7878,7,173,707
88.791,7,173,707
88.7943,7,173,707
88.7959,7,173,707
88.7989,7,173,707
88.8007,7,173,707
88.8011,7,173,707
88.803,7,173,707
88.8048,7,173,707
88.8063,7,173,707
88.8081,7,173,707
88.8136,7,173,707
88.816,6,173,707
88.8205,6,173,707
88.8226,6,173,707
88.8263,6,173,707
88.8264,6,173,707
88.8304,6,173,707
88.8362,6,173,707
88.8389,6,173,708
88.8413,6,173,708
88.8418,5,173,708
88.8493,5,173,708
88.8504,5,173,708
88.8525,5,173,708
88.8526,5,173,708
88.853,5,173,708
88.8562,5,173,708
88.8578,5,173,708
88.865,5,173,708
88.8661,5,173,708
88.8668,5,173,708
88.8701,5,173,708
88.872,4,173,708
88.8789,4,173,708
88.8917,4,173,708
88.8959,5,173,709
88.8981,6,173,710
88.9025,6,173,710
88.9085,6,173,710
88.9144,6,173,710
